1201 GIPFEL Кастрюля  MINI со стекл.крышкой 12*5см, 0,6 л (нерж.сталь);574,00 грн.;шт;58;;;;;;;;;;;
1202 GIPFEL Кастрюля MINI со стекл.крыш 14*6см/ 0,9 л (нерж.сталь);638,00 грн.;шт;25;;;;;;;;;;;
1203 GIPFEL Кастрюля MINI со стекл.крыш 12*7см/0,75л (нерж.сталь);591,00 грн.;шт;53;;;;;;;;;;;
1204 GIPFEL Кастрюля MINI со стекл.крыш 14*7,5см/1,2 л  (нерж.сталь);665,00 грн.;шт;49;;;;;;;;;;;
1234 GIPFEL Кастрюля 20x10,0см / 3,0 л PRESTIGE со стеклянной крышкой [нерж.сталь];2658,00 грн.;шт;1;;;;;;;;;;;
1235 GIPFEL Кастрюля 24см / 5,4 л PRESTIGE со стеклянной крышкой [нерж сталь];3343,00 грн.;шт;1;;;;;;;;;;;
1247 GIPFEL Ковш COCKTAIL 16x7,5 см / 1,5 л (нерж. сталь);1161,00 грн.;шт;3;;;;;;;;;;;
1248 GIPFEL Кастрюля COCKTAIL 20x9,5 см / 3,0 л (нерж. сталь);1511,00 грн.;шт;17;;;;;;;;;;;
1249 GIPFEL Кастрюля COCKTAIL 24x11,5 см / 5,2 л (нерж. сталь);2050,00 грн.;шт;21;;;;;;;;;;;
1251 GIPFEL Ковш GENESIS 16х9,5 см/1,6 л (нерж. сталь);1826,00 грн.;шт;7;;;;;;;;;;;
1252 GIPFEL Кастрюля GENESIS 16х9,5 см/1,6 л (нерж. сталь);2091,00 грн.;шт;8;;;;;;;;;;;
1253 GIPFEL Кастрюля GENESIS 18х10,5 см/2,2 л (нерж. сталь);2130,00 грн.;шт;6;;;;;;;;;;;
1254 GIPFEL Кастрюля GENESIS 20х11,5 см/2,9 л (нерж. сталь);2534,00 грн.;шт;5;;;;;;;;;;;
1255 GIPFEL Кастрюля GENESIS 24х13,5 см/5 л (нерж. сталь);3050,00 грн.;шт;4;;;;;;;;;;;
1261 GIPFEL Ковш CANTATA 16х9 см/1,8 л (нерж. сталь);2434,00 грн.;шт;9;;;;;;;;;;;
1262 GIPFEL Кастрюля CANTATA 16х9 см/1,8 л (нерж. сталь);2323,00 грн.;шт;4;;;;;;;;;;;
1263 GIPFEL Кастрюля CANTATA 18х10 см/2,5 л (нерж. сталь);2595,00 грн.;шт;3;;;;;;;;;;;
1264 GIPFEL Кастрюля с крышкой CANTATA 20х12 см/3,7 л (нерж. сталь);2868,00 грн.;шт;12;;;;;;;;;;;
1265 GIPFEL Кастрюля CANTATA 24х14 см/6,3 л (нерж. сталь);3937,00 грн.;шт;2;;;;;;;;;;;
1268 GIPFEL Сотейник CANTATA 24x6,5 см/2,7 л с антипригарным покрытием Excalibur;3804,00 грн.;шт;16;;;;;;;;;;;
1269 GIPFEL Сотейник CANTATA 28x8 см /4.9 л с антипр/покр Excalibur (нерж.сталь);4325,00 грн.;шт;4;;;;;;;;;;;
1271 GIPFEL Ковш со стекл крышкой GALA 16х9 см/1,8 л (нерж. сталь);1495,00 грн.;шт;4;;;;;;;;;;;
1272 GIPFEL Кастрюля GALA 16х9 см/1,8 л (нерж. сталь);1678,00 грн.;шт;8;;;;;;;;;;;
1273 GIPFEL Кастрюля GALA 18х10 см/2,5 л (нерж. сталь);1879,00 грн.;шт;11;;;;;;;;;;;
1274 GIPFEL Кастрюля GALA со стекл крышкой 20х12 см/3,7 л (нерж. сталь);2205,00 грн.;шт;13;;;;;;;;;;;
1275 GIPFEL Кастрюля GALA 24х14 см/6,3 л (нерж. сталь);2622,00 грн.;шт;10;;;;;;;;;;;
1278 GIPFEL Сотейник GALA 24см 2.7L с антипригарным покрытием Excalibur (нерж. сталь);2621,00 грн.;шт;1;;;;;;;;;;;
1279 GIPFEL Сотейник со стекл крышкой GALA 28x8 см  c двумя ручками 4.9 л с антипр/покр Excalibur (нерж сталь);3460,00 грн.;шт;1;;;;;;;;;;;
1281 GIPFEL Кастрюля со стекл крышкой GRANDE 28x18 см - 11 л (нерж. сталь);3378,00 грн.;шт;2;;;;;;;;;;;
1290 GIPFEL Сотейник TERZA 28x6 см / 3 л со стеклянной крышкой (нерж. сталь);2855,00 грн.;шт;14;;;;;;;;;;;
1291 GIPFEL Ковш TERZA 14x7 см / 1,0 л с крышкой (нерж. сталь);1242,00 грн.;шт;3;;;;;;;;;;;
1292 GIPFEL Кастрюля TERZA 16x7,5 см / 1,8 л с крышкой (нерж. сталь);1457,00 грн.;шт;23;;;;;;;;;;;
1293 GIPFEL Кастрюля TERZA 20x9,5 см / 3,4 л с крышкой (нерж. сталь);1873,00 грн.;шт;16;;;;;;;;;;;
1294 GIPFEL Кастрюля TERZA 24x12 см / 5,4 л с крышкой (нерж. сталь);2380,00 грн.;шт;16;;;;;;;;;;;
1325 GIPFEL Пароварка двухярусная VICTORY 20х10 см - 3,0 л со стеклянной крышкой (нерж. сталь);2324,00 грн.;шт;1;;;;;;;;;;;
1333 GIPFEL Сковорода блинная 25 см из литого алюминия с трехслойным антипригарным покрытием и индукционным дном.;1059,00 грн.;шт;6;;;;;;;;;;;
1334 GIPFEL Сковорода блинная 28 см из литого алюминия с трехслойным антипригарным пок;1233,00 грн.;шт;15;;;;;;;;;;;
1337 GIPFEL Сковорода блинная 20 см из литого алюминия с мраморным трехслойным антипригарным покрытием и индукционным дном.;961,00 грн.;шт;1;;;;;;;;;;;
1339 GIPFEL Сковорода блинная 28 см из литого алюминия с мраморным трехслойным антипригарным покрытием и индукционным дном.;1298,00 грн.;шт;19;;;;;;;;;;;
1360 GIPFEL Кастрюля SIGNO 16x9,5 см - 2,0 л (нерж. сталь);1811,00 грн.;шт;20;;;;;;;;;;;
1361 GIPFEL Кастрюля SIGNO 18x10,5 см - 2,7 л (нерж. сталь);2076,00 грн.;шт;21;;;;;;;;;;;
1362 GIPFEL Кастрюля SIGNO 20x12 см - 3,8 л (нерж. сталь);2386,00 грн.;шт;17;;;;;;;;;;;
1363 GIPFEL Кастрюля SIGNO 24x13,5 см - 6,0 л (нерж. сталь);3125,00 грн.;шт;12;;;;;;;;;;;
1364 GIPFEL Кастрюля SIGNO 26x20 см - 10,6 л (нерж. сталь);3640,00 грн.;шт;6;;;;;;;;;;;
1372 GIPFEL Дуршлаг 24 см на ручке силиконовая накладка (нерж сталь);1486,00 грн.;шт;1;;;;;;;;;;;
1376 GIPFEL Кастрюля ERA 16x9 см / 1,8 л со стеклянной крышкой (нерж. сталь);1402,00 грн.;шт;15;;;;;;;;;;;
1377 GIPFEL Кастрюля ERA 18x10 см / 2,5 л со стеклянной крышкой (нерж. сталь);1616,00 грн.;шт;10;;;;;;;;;;;
1378 GIPFEL Кастрюля ERA 20x11 см / 3,4 л со стеклянной крышкой (нерж. сталь);1818,00 грн.;шт;16;;;;;;;;;;;
1477B GIPFEL Кастрюля CHIC 28x13,5 см - 8,3 л RED COLOR с индукционным дном (литой алюминий с антипригарным керамическим покрытием);4182,00 грн.;шт;1;;;;;;;;;;;
1480 GIPFEL Набор глубоких сковородок 3пр с 1 ручкой для всех сковородок (литой алюминий с керамическим покрытием);3934,00 грн.;шт;20;;;;;;;;;;;
1509 GIPFEL Набор посуды TERZA 5 пр. (нерж. сталь);3282,00 грн.;шт;21;;;;;;;;;;;
1510 GIPFEL Набор посуды ERA 6 пр. (нерж.сталь);4626,00 грн.;шт;31;;;;;;;;;;;
1538 GIPFEL Набор посуды 10 пр CANTATA 4 с крышками, сотейник16*9см1,8л, кастрюли:16*9см 1,8л, 18*10cm 2,5 л, 20*12cm 3,7л, 24*14cm 6,3 л(нерж.сталь);12124,00 грн.;шт;5;;;;;;;;;;;
1539 GIPFEL Набор посуды 10 пр GALA  с крышками сотейник 16*9см 1,8Л, кастрюли:16*9см,18*10, 20*12, 24*14см 1,8Л, 2,5Л, 3,7Л, 6,3Л(нерж.сталь);9526,00 грн.;шт;9;;;;;;;;;;;
1548 GIPFEL Набор посуды FORUM 8 пр. со стеклянными крышками (нерж. сталь);8549,00 грн.;шт;2;;;;;;;;;;;
1551 GIPFEL Набор посуды VICTORY 8 пр. со стеклянными крышками (нерж. сталь);5302,00 грн.;шт;15;;;;;;;;;;;
1581 GIPFEL Противень-гриль 40х26 см (литой алюминий,индукционное дно), 2-х слойное керамическое покрытие.;2065,00 грн.;шт;1;;;;;;;;;;;
1582 GIPFEL Сковорода ZENIT 20x4,2 см - 1,1л (литой алюминий с мраморным антипригарным покрытием);1172,00 грн.;шт;65;;;;;;;;;;;
1583 GIPFEL Сковорода ZENIT 24x5 см- 2,0л (литой алюминий с мраморным антипригарным покрытием);1314,00 грн.;шт;52;;;;;;;;;;;
1584 GIPFEL Сковорода ZENIT 28 см (литой алюминий с мраморным антипригарным покрытием);1564,00 грн.;шт;49;;;;;;;;;;;
1598 GIPFEL Сковорода для блинов TOWER 28х1,6см Материал: Литой алюминий, индукционное дно, 3-х слойное антипригарное покрытие PFLUON, бакелитовая ручка;1298,00 грн.;шт;35;;;;;;;;;;;
1599 GIPFEL Сковорода для блинов 20 см с индукционным дном  (литой алюминий, антипригарное покрытие WHITFORD);870,00 грн.;шт;4;;;;;;;;;;;
1600 GIPFEL Съемная ручка 18см черная для арт: 1480, 2483, 2484, 2485;203,00 грн.;шт;21;;;;;;;;;;;
1643 GIPFEL Кастрюля с трехслойным индукционным дном и стеклянной крышкой 1,9л, 16х9см. Толщина: 0,7мм. Материал: нерж. сталь 18/8;1341,00 грн.;шт;11;;;;;;;;;;;
1644 GIPFEL Кастрюля с трехслойным индукционным дном и стеклянной крышкой 2.7л, 18х10см. Толщина: 0,7мм. Материал: нерж. сталь 18/8;1455,00 грн.;шт;11;;;;;;;;;;;
1645 GIPFEL Кастрюля с трехслойным индукционным дном и стеклянной крышкой 3,8л, 20х11,5см. Толщина: 0,7мм. Материал: нерж. сталь 18/8;1652,00 грн.;шт;11;;;;;;;;;;;
1646 GIPFEL Кастрюля с трехслойным индукционным дном и стеклянной крышкой 5л, 22х12,5см. Толщина: 0,7мм. Материал: нерж. сталь 18/8;1778,00 грн.;шт;13;;;;;;;;;;;
1647 GIPFEL Сковорода с индукционным дном, 22х7см. нерж. сталь 18/8;1333,00 грн.;шт;6;;;;;;;;;;;
1648 GIPFEL Сковорода с индукционным дном, 24х7см. нерж. сталь 18/8;1483,00 грн.;шт;3;;;;;;;;;;;
1731 GIPFEL Ковш METROPOLE 16x7.5см / 1.5 л со стеклянной крышкой, ручка с кремниевой частью,силиконовая кнопка (нерж. сталь);1116,00 грн.;шт;48;;;;;;;;;;;
1732 GIPFEL Кастрюля METROPOLE 16x7.5 см / 1.5 л с крышкой (нерж. сталь);1140,00 грн.;шт;45;;;;;;;;;;;
1733 GIPFEL Кастрюля METROPOLE 18x8.5 см / 2.1 л со стеклянной крышкой, ручки с кремниевой частью,силиконовая кнопка (нерж. сталь);1300,00 грн.;шт;45;;;;;;;;;;;
1734 GIPFEL Кастрюля METROPOLE 20x9.5 см / 3.0 л со стеклянной крышкой, ручки с кремниевой частью,силиконовая кнопка (нерж. сталь);1486,00 грн.;шт;45;;;;;;;;;;;
1741 GIPFEL Ковш SERENADE 16x7.5см / 1.5 л с крышкой (нерж. сталь);943,00 грн.;шт;26;;;;;;;;;;;
1742 GIPFEL Кастрюля SERENADE 16x7.5 см / 1.5 л с крышкой (нерж. сталь);1022,00 грн.;шт;30;;;;;;;;;;;
1743 GIPFEL Кастрюля SERENADE 18x8.5 см / 2.1 л с крышкой (нерж. сталь);1167,00 грн.;шт;41;;;;;;;;;;;
1744 GIPFEL Кастрюля SERENADE 20x9.5 см / 3.0 л с крышкой (нерж. сталь);1295,00 грн.;шт;47;;;;;;;;;;;
1745 GIPFEL Кастрюля SERENADE 24x11.5 см / 5.2 л с крышкой (нерж. сталь);1759,00 грн.;шт;55;;;;;;;;;;;
1766 GIPFEL Ковш LILAS 16х7,5см/1,5л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;1462,00 грн.;шт;7;;;;;;;;;;;
1767 GIPFEL Кастрюля LILAS 20х10см/3,1л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;1928,00 грн.;шт;6;;;;;;;;;;;
1768 GIPFEL Кастрюля LILAS 24х12см/5,4л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;2320,00 грн.;шт;4;;;;;;;;;;;
1769 GIPFEL Сковорода LILAS 24х5,5см с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;1436,00 грн.;шт;14;;;;;;;;;;;
1770 GIPFEL Сковорода LILAS 28х7см с капсульным дном. Материал: нерж. сталь 18/1;1773,00 грн.;шт;1;;;;;;;;;;;
1826 GIPFEL Ковш FORO 16х7,5см 1,5л стеклянная крышка с черным силиконовым кольцом, черная бакелитовая ручка, регулятор, капсульное дно+18/0 протектор;2451,00 грн.;шт;2;;;;;;;;;;;
1827 GIPFEL Кастрюля FORO 20х12см 3,6л стеклянная крышка с черным силиконовым кольцом, черные бакелитовые ручки, регулятор, капсульное дно+18/0 протектор;3393,00 грн.;шт;3;;;;;;;;;;;
1835 GIPFEL Форма для выпечки круглая разъемная 26x26x7cm с антипригарным мраморным покрытием (углерю ст);385,00 грн.;шт;14;;;;;;;;;;;
1841 GIPFEL Ковш LAREN 16х7,5см с крышкой (нерж. сталь);2520,00 грн.;шт;5;;;;;;;;;;;
1865 GIPFEL Форма для выпечки круглая 29.5x26.5x5 см с антипригарным покрытием (углерю ст);322,00 грн.;шт;8;;;;;;;;;;;
1866 GIPFEL Форма для выпечки прямоугольная 30.5x16x6.5cm с антипригарным покрытием (углерю ст);314,00 грн.;шт;3;;;;;;;;;;;
1867 GIPFEL Форма для выпечки квадратная 26.8x23x5cm с антипригарным покрытием (углерю ст);314,00 грн.;шт;4;;;;;;;;;;;
1868 GIPFEL Форма для выпечки прямоугольная 32.2x21.5x5cmcm с антипригарным покрытием (углерю ст);349,00 грн.;шт;14;;;;;;;;;;;
1869 GIPFEL Форма для выпечки прямоуг.39,5x26x5,5 см с антипри. покрытием;386,00 грн.;шт;2;;;;;;;;;;;
1871 GIPFEL Форма для выпечки прямоугольная 36.5x24.5x6cm с антипригарным мраморным покрытием (углерю ст);367,00 грн.;шт;1;;;;;;;;;;;
1872 GIPFEL Форма для выпечки прямоуг.27,5x14x7см с антипр.мраморным покрытием;268,00 грн.;шт;1;;;;;;;;;;;
1873 GIPFEL Форма для выпечки круглая разъемная 24x24x7cm с антипригарным мраморным покрытием (углерю ст);349,00 грн.;шт;4;;;;;;;;;;;
1874 GIPFEL Форма для выпечки квадратная  22.5x22.5x4.5cm с антипригарным покрытием (углерю ст);268,00 грн.;шт;34;;;;;;;;;;;
1875 GIPFELФорма для выпечки круглая  24x24x4,5 см с антипр.мрамор. покр.;268,00 грн.;шт;1;;;;;;;;;;;
1876 GIPFELФорма для выпечки круглая  28x28x3,5 см с антипр.мрамор. покр.;261,00 грн.;шт;4;;;;;;;;;;;
1878 GIPFEL Форма для пицы круглая 34x34x1.8cm с антипригарным мраморным покрытием (углер. ст.);261,00 грн.;шт;11;;;;;;;;;;;
1883 GIPFEL Форма для выпечки 6 кексов APOLLO 30,8x18x3,0 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;481,00 грн.;шт;10;;;;;;;;;;;
1900 GIPFEL Форма для выпечки OXFORD 12х10см в форме цилиндра. Материал: углеродистая сталь с антиприграным покрытием.;237,00 грн.;шт;16;;;;;;;;;;;
1904 GIPFEL Набор для приготовления шоколадного фондю MINOR 8 пр. 15*13 см/350 мл., оранжевая керамическая плошка;688,00 грн.;шт;5;;;;;;;;;;;
1906 GIPFEL Набор для приготовления шоколадного фондю  MINOR 7 пр. (керамическая кастрюля зелено-белая, 4вилки с пласт ручкой, подставка, свеча);654,00 грн.;шт;1;;;;;;;;;;;
1907 GIPFEL Набор для приготовления шоколадного фондю  MINOR 7 пр. (керамическая кастрюля красно-белая, 4вилки с пласт ручкой, подставка, свеча);654,00 грн.;шт;6;;;;;;;;;;;
1908 GIPFEL Набор для приготовления шоколадного фондю MINOR 7 пр. 11,5*14 см/ 500 мл., коричневая керамическая плошка;654,00 грн.;шт;4;;;;;;;;;;;
1929 GIPFEL Набор д/фондю 10 пр. Artemis (чугунная кастрюля);1899,00 грн.;шт;8;;;;;;;;;;;
2004 GIPFEL Чайник электрический  1.8 Л. Материал: нерж сталь, пластик.;1463,00 грн.;шт;9;;;;;;;;;;;
2005 GIPFEL Чайник электрический для кипячения воды, 1.7 Л. Материал: нерж сталь, пластик. Цвет ободка: зеленый.;2273,00 грн.;шт;8;;;;;;;;;;;
2007 GIPFEL Чайник электрический для кипячения воды, 1.7 Л. Материал: нерж сталь, пластик. Цвет ободка: красный.;2273,00 грн.;шт;3;;;;;;;;;;;
2039 GIPFEL Половник  32 см (бамбук, нейлон);261,00 грн.;шт;31;;;;;;;;;;;
2040 GIPFEL Шумовка (скимер) 32*9.4cm , нейлон, бамбук;261,00 грн.;шт;50;;;;;;;;;;;
2041 GIPFEL Ложка 32*7.0cm , нейлон, бамбук;234,00 грн.;шт;21;;;;;;;;;;;
2042 GIPFEL Лопатка ECO 32х7см Материал: Силикон, нейлон, бамбук;210,00 грн.;шт;1;;;;;;;;;;;
2044 GIPFEL Венчик (нейлон, бамбук);176,00 грн.;шт;1;;;;;;;;;;;
2045 GIPFEL Шумовка (скимер) 35*8.0cm , нейлон, нерж;176,00 грн.;шт;63;;;;;;;;;;;
2046 GIPFEL Ложка с прорезями 34*7,0 см,нейлон,нерж. сталь;176,00 грн.;шт;43;;;;;;;;;;;
2047 GIPFEL Ложка 34*7.0cm , нейлон, нерж;176,00 грн.;шт;63;;;;;;;;;;;
2048 GIPFEL Половник  31,5*8,5 см (нейлон, неж.);176,00 грн.;шт;35;;;;;;;;;;;
2072 GIPFEL Чашка-дуршлаг WERNER Материал: пластик. Цвет: зеленый.;171,00 грн.;шт;3;;;;;;;;;;;
2078 GIPFEL Лопатка с прорезями NIKITA 8,2х34,5см Светло-зеленый цвет ручки Материал : SS 430, AS, ABS;344,00 грн.;шт;3;;;;;;;;;;;
2080 GIPFEL Половник NIKITA 7,6х31,5см Светло-зеленый цвет ручки Материал : SS 430, AS, ABS;351,00 грн.;шт;20;;;;;;;;;;;
2081 GIPFEL Ложка с прорезями NIKITA 7х33,2см Светло-зеленый цвет ручки Материал : SS 430, AS, ABS;331,00 грн.;шт;38;;;;;;;;;;;
2082 GIPFEL Ложка NIKITA 7х33,2см Светло-зеленый цвет ручки Материал : SS 430, AS, ABS;329,00 грн.;шт;13;;;;;;;;;;;
2083 GIPFEL Шумовка NIKITA 10,8х34,5см Светло-зеленый цвет ручки Материал : SS 430, AS, ABS;329,00 грн.;шт;46;;;;;;;;;;;
2086 GIPFEL Шумовка (скимер) 34,3*11,0 см,нейлон;153,00 грн.;шт;40;;;;;;;;;;;
2087 GIPFEL Половник  33,0*9,,0 см,нейлон,;153,00 грн.;шт;27;;;;;;;;;;;
2089 GIPFEL Ложка  33,8*6,0  см (нейлон.);142,00 грн.;шт;25;;;;;;;;;;;
2090 GIPFEL Толкушка 24.6*8.2cm (нейлон);150,00 грн.;шт;27;;;;;;;;;;;
2115 GIPFEL Набор из 6 стальных кубиков 26x26мм для охлаждения напитков;868,00 грн.;шт;24;;;;;;;;;;;
2123 GIPFEL Шейкер коктейльный SIRMIONE 700 мл. 8х21см. Материал: нержавеющая сталь 18/10.;784,00 грн.;шт;15;;;;;;;;;;;
2142 GIPFEL Сковорода SELECT ORANGE 20х4,5см Материал: чугун, внутреннее 2-х слойное антипригарное покрытие Ilag, снаружи: высокотемпературное покрытие, цвет желтый, ручка: нержавеющая сталь SS 201;715,00 грн.;шт;26;;;;;;;;;;;
2143 GIPFEL Сковорода SELECT ORANGE 24х4,5 см (чугун с антипр.покр);775,00 грн.;шт;16;;;;;;;;;;;
2144 GIPFEL Сковорода SELECT ORANGE 28х5,5 см (чугун с антипр.покр);983,00 грн.;шт;13;;;;;;;;;;;
2147 GIPFEL Сковорода-вок 24х7,8 см DILETTO(чугун );1004,00 грн.;шт;4;;;;;;;;;;;
2148 GIPFEL Сковорода 20х4,0 см DILETTO(чугун );443,00 грн.;шт;14;;;;;;;;;;;
2149 GIPFEL Сковорода  DILETTO 24x4,0 см  (чугун );610,00 грн.;шт;7;;;;;;;;;;;
2150 GIPFEL Сковорода  DILETTO 28x4,0 см  (чугун );809,00 грн.;шт;7;;;;;;;;;;;
2151 GIPFEL Сковорода-гриль 28х4,0 см DILETTO(чугун );1012,00 грн.;шт;2;;;;;;;;;;;
2156 GIPFEL Сковорода-гриль 26,5х5,0 см (чугун );1096,00 грн.;шт;10;;;;;;;;;;;
2157 GIPFEL Сковорода-гриль   29,5x5,0 см  (чугун );1151,00 грн.;шт;2;;;;;;;;;;;
2158 GIPFEL Сковорода MARTE с деревянной ручкой, 20см, толщина 3,5/4,5мм. Материал: чугун. Цвет: черный.;540,00 грн.;шт;10;;;;;;;;;;;
2159 GIPFEL Сковорода MARTE с деревянной ручкой, 24см, толщина 3,5/4,5мм. Материал: чугун. Цвет: черный.;682,00 грн.;шт;3;;;;;;;;;;;
2160 GIPFEL Сковорода MARTE с деревянной ручкой, 28см, толщина 3,5/4,5мм. Материал: чугун. Цвет: черный.;1011,00 грн.;шт;7;;;;;;;;;;;
2208 GIPFEL Деревянная крышка  для кастрюль-казанов для 2205;322,00 грн.;шт;1;;;;;;;;;;;
2210 GIPFEL Деревянная крышка  для 2207;751,00 грн.;шт;12;;;;;;;;;;;
2233-S STAHLBERG Противень DALITA 28х23х4,5см, 1,5л чугун покрытый эмалью;1810,00 грн.;шт;10;;;;;;;;;;;
2236 GIPFEL Сковорода порционная с подставкой и длинной ручкой серии DILETTO  24x17.5х2,2 см (чугун с антипригарным покрытием);670,00 грн.;шт;18;;;;;;;;;;;
2242 GIPFEL Пресс для гриля квадратный 23,5х23,5 см чугун;804,00 грн.;шт;6;;;;;;;;;;;
2294 GIPFEL Сотейник MAGDA 28х8см/4,2л из литого алюминия с 3-слойным антипригарным покрытием Greblon C3, с индукционным дном, со стеклянной крышкой, со съемной бакелитовой ручкой.;2179,00 грн.;шт;8;;;;;;;;;;;
2295 GIPFEL Сковорода MAGDA 20х5см из литого алюминия с 3-слойным антипригарным покрытием Greblon C3, с индукционным дном, со стеклянной крышкой, со съемной бакелитовой ручкой.;987,00 грн.;шт;23;;;;;;;;;;;
2296 GIPFEL Сковорода MAGDA 24х5,5см из литого алюминия с 3-слойным антипригарным покрытием Greblon C3, с индукционным дном, со стеклянной крышкой, со съемной бакелитовой ручкой.;1228,00 грн.;шт;19;;;;;;;;;;;
2297 GIPFEL Сковорода MAGDA 26х6см из литого алюминия с 3-слойным антипригарным покрытием Greblon C3, с индукционным дном, со стеклянной крышкой, со съемной бакелитовой ручкой.;1386,00 грн.;шт;19;;;;;;;;;;;
2298 GIPFEL Сковорода MAGDA 28х6см из литого алюминия с 3-слойным антипригарным покрытием Greblon C3, с индукционным дном, со стеклянной крышкой, со съемной бакелитовой ручкой.;1531,00 грн.;шт;16;;;;;;;;;;;
2299 GIPFEL Сковорода-гриль MAGDA 28х28х5,5см из литого алюминия с 3-слойным антипригарным покрытием Greblon C3, с индукционным дном, со съемной бакелитовой ручкой;1644,00 грн.;шт;16;;;;;;;;;;;
2357 GIPFEL Кастрюля SNAKE 20х9,5 см 2,3 лсо стеклянной крышкой с индукционным дном (литой алюминий с антипригарным покрытием);2016,00 грн.;шт;4;;;;;;;;;;;
2358 GIPFEL Кастрюля SNAKE 24х10,5 см 3,8 л со стеклянной крышкой с индукционным дном (литой алюминий с антипригарным покрытием);2340,00 грн.;шт;6;;;;;;;;;;;
2438-S STAHLBERG Сковорода 20 см цвет Green индукц дно (прессов литой аллюминий, внутри: керамическое покрытие);1702,00 грн.;шт;6;;;;;;;;;;;
2483 GIPFEL  Глубокая сковорода 20*5cm (литой аллюминий) антипригарное покрытие Withford Xylan бакелитовая ручка с силиконовым покрытием;1041,00 грн.;шт;3;;;;;;;;;;;
2518-S STAHLBERG Сковорода со скошенным краем 20х4,5 см. индукц дно (прессов литой аллюминий, внутри: черное керам покрытие);1281,00 грн.;шт;20;;;;;;;;;;;
2589 GIPFEL Сковорода PROBA 20см из углеродистой стали деревянной ручкой и антипригарным покрытием MarComb Reiforce. Толщина: 2.0мм. Цвет корпуса: черный;967,00 грн.;шт;8;;;;;;;;;;;
2590 GIPFEL Сковорода PROBA 24см из углеродистой стали деревянной ручкой и антипригарным покрытием MarComb Reiforce. Толщина: 2.0мм. Цвет корпуса: черный;1105,00 грн.;шт;7;;;;;;;;;;;
2591 GIPFEL Сковорода PROBA 26см из углеродистой стали деревянной ручкой и антипригарным покрытием MarComb Reiforce. Толщина: 2.0мм. Цвет корпуса: черный;1179,00 грн.;шт;3;;;;;;;;;;;
2592 GIPFEL Сковорода PROBA 28см из углеродистой стали деревянной ручкой и антипригарным покрытием MarComb Reiforce. Толщина: 2.0мм. Цвет корпуса: черный;1253,00 грн.;шт;14;;;;;;;;;;;
2593 GIPFEL Сковорода NOVO LUX 20см c ручкой из нержавеющей стали, антипригарным покрытием Xylan dazzle blue и индукционным дном.Материал: алюминиевый сплав.;956,00 грн.;шт;8;;;;;;;;;;;
2594 GIPFEL Сковорода NOVO LUX 24см c ручкой из нержавеющей стали, антипригарным покрытием Xylan dazzle blue и индукционным дном.Материал: алюминиевый сплав.;1194,00 грн.;шт;11;;;;;;;;;;;
2595 GIPFEL Сковорода NOVO LUX 26см c ручкой из нержавеющей стали, антипригарным покрытием Xylan dazzle blue и индукционным дном.Материал: алюминиевый сплав.;1277,00 грн.;шт;9;;;;;;;;;;;
2596 GIPFEL Сковорода NOVO LUX 28см c ручкой из нержавеющей стали, антипригарным покрытием Xylan dazzle blue и индукционным дном.Материал: алюминиевый сплав.;1349,00 грн.;шт;10;;;;;;;;;;;
2598 GIPFEL Ковш  со стеклянной крышкой NOVO LUX 18см c ручкой из нержавеющей стали, антипригарным покрытием Xylan dazzle blue и индукционным дном.Материал: алюминиевый сплав.;1625,00 грн.;шт;2;;;;;;;;;;;
2599 GIPFEL Кастрюля  со стеклянной крышкой NOVO LUX 20см с антипригарным покрытием Xylan dazzle blue и индукционным дном. Материал: алюминиевый сплав. Цвет ручек: медный;1822,00 грн.;шт;8;;;;;;;;;;;
2600 GIPFEL Кастрюля  со стеклянной крышкой NOVO LUX 24см с антипригарным покрытием Xylan dazzle blue и индукционным дном. Материал: алюминиевый сплав. Цвет ручек: медный;2356,00 грн.;шт;2;;;;;;;;;;;
2634-S STAHLBERG Кисть кондитерская 26,2х5,4,5х2,0см красная (нейлон + силикон);412,00 грн.;шт;2;;;;;;;;;;;
2662 GIPFEL Сковорода POLA 20х4,5см из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, с ручкой с покрытием Soft touch. Толщина: 2,3мм;582,00 грн.;шт;22;;;;;;;;;;;
2663 GIPFEL Сковорода POLA 24х4,8см из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, с ручкой с покрытием Soft touch. Толщина: 2,3мм;713,00 грн.;шт;20;;;;;;;;;;;
2664 GIPFEL Сковорода POLA 26х5см из прессованного алюминия с 2-слойным антипригарным мраморным покрытием, с индукционным дном, с ручкой с покрытием Soft touch. Толщина: 2,3мм;783,00 грн.;шт;16;;;;;;;;;;;
