1594-S;1594-S STAHLBERG Сковорода 32х9,5 см съемная бакелитовая ручка в форме Эйфелевой башни со специальным силиконом (индукционное дно литой алюминий, антипригарное керамическое покрытие, жаростойкий силикон);10338,00;руб.;шт;5169,00;руб.;шт;Акция -50%;825 ; 
1598;Сковорода для блинов TOWER 28х1,6см Материал: Литой алюминий, индукционное дно, 3-х слойное антипригарное покрытие PFLUON, бакелитовая ручка;4072,00;руб.;шт;2444,00;руб.;шт;Акция -40%;754 ; 
1600;Съемная ручка 18см черная для арт: 1480, 2483, 2484, 2485;636,00;руб.;шт;446,00;руб.;шт;Акция -30%;171 ; 
1610;Скороварка  4,0 л 20x13cm (нерж. сталь);20520,00;руб.;шт;12312,00;руб.;шт;Акция -40%;142 ; 
1612;Набор OSTEN 3пр  : сковорода-вок 32х8.7см, ставка в кастрюлю для варки на пару  32х7.9см, крышка металлическая куполом индукционное дно (нержавеющая сталь) 1612;24476,00;руб.;шт;12238,00;руб.;шт;Акция -50%;164 ; 
1612-S;1612-S STAHLBERG Набор посуды KROMWELL  3пр  : сковорода-вок 32х8.7см, пароварка 32х7.9см, крышка металлическая куполом индукционное дно (нержавеющая сталь);23216,00;руб.;шт;11608,00;руб.;шт;Акция -50%;146 ; 
1613-S;1613-S STAHLBERG Сковорода-вок KROMWELL со стеклянной крышкой 32х8,7 см /5,2 л. с трехслойным корпусом, индукционное дно  (нержавеющая сталь);14611,00;руб.;шт;7306,00;руб.;шт;Акция -50%;73 ; 
1614;Сковорода-вок OSTEN с металической крышкой 28х8,5 см /2,5 л. с трехслойным корпусом, индукционное дно (нержавеющая сталь);15010,00;руб.;шт;7505,00;руб.;шт;Акция -50%;102 ; 
1615-S;1615-S STAHLBERG Сковорода-вок KROMWELL 30х9,5см со вставкой для варки на пару, металлическая крышка  куполом индукционное дно (нерж. сталь);10317,00;руб.;шт;5159,00;руб.;шт;Акция -50%;19 ; 
1616-S;1616-S STAHLBERG Сковорода-вок KROMWELL 32х8,7см /5,2 л со вставкой для варки на пару, стеклянная крышка с трехслойным корпусом, индукционное дно (нержавеющая сталь);20780,00;руб.;шт;10390,00;руб.;шт;Акция -50%;167 ; 
1617;Сковорода-вок OSTEN с металлической крышкой 32х10 см /4,7 л. с трехслойным корпусом, индукционное дно (нержавеющая сталь);19572,00;руб.;шт;9786,00;руб.;шт;Акция -50%;271 ; 
1617-S;1617-S STAHLBERG Сковорода-вок OSTEN с металлической крышкой 32х10 см /4,7 л. с трехслойным корпусом, индукционное дно (нержавеющая сталь);19399,00;руб.;шт;9700,00;руб.;шт;Акция -50%;382 ; 
1626;Кастрюля MASSAIA 24х13,5 см / 6 л., со стеклянной крышкой, индукционное дно (нерж.сталь);11511,00;руб.;шт;8058,00;руб.;шт;Акция -30%;27 ; 
1632;Пароварка трехъярусная ATTUALITA 20х18 см / 5,6 л., с металлической крышкой, индукцинное дно (нерж.сталь);19029,00;руб.;шт;11418,00;руб.;шт;Акция -40%;17 ; 
1633;Пароварка трехъярусная ATTUALITA 24х17 см / 7,7 л., с металлической крышкой, индукцинное дно (нерж.сталь);22610,00;руб.;шт;13566,00;руб.;шт;Акция -40%;329 ; 
1634;Ковш ATTUALITA 16х8см/ 1,6 л., с металлической крышкой, индукционное дно (нерж.сталь);6660,00;руб.;шт;4662,00;руб.;шт;Акция -30%;15 ; 
1643;Кастрюля DONNA 16х9см/ 1,9л с трехслойным индукционным дном и стеклянной крышкой. Толщина: 0,7мм. Материал: нерж. сталь 18/8;4206,00;руб.;шт;2945,00;руб.;шт;Акция -30%;710 ; 
1644;Кастрюля DONNA 18х10см /2,7л. с трехслойным индукционным дном и стеклянной крышкой. Толщина: 0,7мм. Материал: нерж. сталь 18/8;4563,00;руб.;шт;3195,00;руб.;шт;Акция -30%;680 ; 
1645;Кастрюля DONNA 20х11,5см/3,8л. с трехслойным индукционным дном и стеклянной крышкой. Толщина: 0,7мм. Материал: нерж. сталь 18/8;5182,00;руб.;шт;3628,00;руб.;шт;Акция -30%;626 ; 
1646;Кастрюля DONNA 22х12,5см/5л с трехслойным индукционным дном и стеклянной крышкой. Толщина: 0,7мм. Материал: нерж. сталь 18/8;5581,00;руб.;шт;3907,00;руб.;шт;Акция -30%;727 ; 
1647;Сковорода DONNA 22х7см. с индукционным дном. Толщина: 0,7мм. Материал: нерж. сталь 18/8;4182,00;руб.;шт;2928,00;руб.;шт;Акция -30%;589 ; 
1648;Сковорода DONNA 24х7см. с индукционным дном. Толщина: 0,7мм. Материал: нерж. сталь 18/8;4657,00;руб.;шт;3260,00;руб.;шт;Акция -30%;491 ; 
1699;Сковорода BLANCO 28х5,1 см (литой алюминий с антипригарным 3-х слойным кремниевым покрытием);5067,00;руб.;шт;1990,00;руб.;шт;Распродажа;15 ; 
1716-S;1716-S STAHLBERG Набор посуды MIRANDA: Ковш 16х7,5 см/ 1,5 л. со стальной крышкой, индукцинное дно (нерж.сталь), Кастрюля 20х11,5 см/ 3,6 л. со стальной крышкой, индукцинное дно (нерж.сталь), Кастрюля 24х17 см/ 7,7 л. со стальной крышкой, индукцинное дно ;22749,00;руб.;шт;11375,00;руб.;шт;Акция -50%;18 ; 
1730-S;1730-S STAHLBERG Кастрюля MIRANDA 24х13 см/ 5,9 л. со стальной крышкой, индукцинное дно (нерж.сталь), трехслойный корпус;9356,00;руб.;шт;4678,00;руб.;шт;Акция -50%;18 ; 
1731;Ковш METROPOLE 16x7,5см/1,5л со стеклянной крышкой, с индукционным капсульным дном. Материал: нерж. сталь 18/10, силикон. Толщина: 0,6мм;3704,00;руб.;шт;2223,00;руб.;шт;Акция -40%;182 ; 
1732;Кастрюля METROPOLE 16x7,5см/1,5л со стеклянной крышкой, с индукционным капсульным дном. Материал: нерж. сталь 18/10, силикон. Толщина: 0,6мм;3783,00;руб.;шт;2270,00;руб.;шт;Акция -40%;384 ; 
1733;Кастрюля METROPOLE 18x8,5см/2,1л со стеклянной крышкой, с индукционным капсульным дном. Материал: нерж. сталь 18/10, силикон. Толщина: 0,6мм;4311,00;руб.;шт;2587,00;руб.;шт;Акция -40%;391 ; 
1734;Кастрюля METROPOLE 20x9,5см/2,9л со стеклянной крышкой, с индукционным капсульным дном. Материал: нерж. сталь 18/10, силикон. Толщина: 0,6мм;4933,00;руб.;шт;2960,00;руб.;шт;Акция -40%;431 ; 
1735;Кастрюля METROPOLE 24x11.2 см / 5.2 л с крышкой (нерж. сталь);6025,00;руб.;шт;4218,00;руб.;шт;Акция -30%;229 ; 
1738;Сковорода FANTASY 28х7см 3-слойная. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручки: черный;;руб.;шт;10986,00;руб.;шт;Новинки;419 ;НОВИНКА
1739;Кастрюля FANTASY 20х11,5см / 3,5л со стальной крышкой 3-слойная. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручек: черный;;руб.;шт;10836,00;руб.;шт;Новинки;401 ;НОВИНКА
1740;Кастрюля FANTASY 24х13,5 см / 6л со стальной крышкой 3-слойная. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручки: черный;;руб.;шт;14220,00;руб.;шт;Новинки;425 ;НОВИНКА
1741;Ковш SERENADE 16x7,5см/1,5л со стеклянной крышкой. Материал: нерж. сталь 18/10. Толщина 0,6мм;3132,00;руб.;шт;1880,00;руб.;шт;Акция -40%;310 ; 
1742;Кастрюля SERENADE 16x7,5см/1,5л со стеклянной крышкой. Материал: нерж. сталь 18/10. Толщина 0,6мм;3392,00;руб.;шт;2375,00;руб.;шт;Акция -30%;511 ; 
1743;Кастрюля SERENADE 18x8,5см/2,1л со стеклянной крышкой. Материал: нерж. сталь 18/10. Толщина 0,6мм;3878,00;руб.;шт;2327,00;руб.;шт;Акция -40%;416 ; 
1744;Кастрюля SERENADE 20x9,5см/3,0л со стеклянной крышкой. Материал: нерж. сталь 18/10. Толщина 0,6мм;4303,00;руб.;шт;2582,00;руб.;шт;Акция -40%;388 ; 
1745;Кастрюля SERENADE 24x11,5см/5,2л со стеклянной крышкой. Материал: нерж. сталь 18/10. Толщина 0,6мм;5841,00;руб.;шт;3505,00;руб.;шт;Акция -40%;543 ; 
1746;Кастрюля SERENADE 24x15,5см/7л со стеклянной крышкой. Материал: нерж. сталь 18/10. Толщина 0,6мм;6146,00;руб.;шт;3688,00;руб.;шт;Акция -40%;425 ; 
1748-S;1748-S STAHLBERG Набор посуды MIRANDA: Ковш 16х7,5 см / 1,5 л. со стеклянной крышкой, индукцинное дно (нерж.сталь), Кастрюля 20х11,5 см/ 3,6 л. со стеклянной крышкой, индукцинное дно (нерж.сталь), Кастрюля 24х17 см/ 7,6 л. со стеклянной крышкой, индукцинн;38294,00;руб.;шт;19147,00;руб.;шт;Акция -50%;21 ; 
1756;Ковш FANTASY 18х9см / 2л со стальной крышкой 3-слойный. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручек: черный;;руб.;шт;8172,00;руб.;шт;Новинки;163 ;НОВИНКА
1757;Кастрюля FANTASY 18х9см / 2л со стальной крышкой 3-слойная. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручек: черный;;руб.;шт;9167,00;руб.;шт;Новинки;165 ;НОВИНКА
1758;Сковорода FANTASY 20х4,5см 3-слойная. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручки: черный;;руб.;шт;6587,00;руб.;шт;Новинки;177 ;НОВИНКА
1759;Сковорода FANTASY 24х5см 3-слойная. Материал: медь, алюминий, нерж.сталь 18/10. Цвет корпуса: медный. Цвет ручки: черный;;руб.;шт;7416,00;руб.;шт;Новинки;155 ;НОВИНКА
1766;Ковш LILAS 16х7,5см/1,5л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;;руб.;шт;4586,00;руб.;шт;Новинки;778 ;НОВИНКА
1767;Кастрюля LILAS 20х10см/3,1л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;;руб.;шт;6048,00;руб.;шт;Новинки;776 ;НОВИНКА
1768;Кастрюля LILAS 24х12см/5,4л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;;руб.;шт;7285,00;руб.;шт;Новинки;810 ;НОВИНКА
1769;Сковорода LILAS 24х5,5см с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;;руб.;шт;4505,00;руб.;шт;Новинки;1 304 ;НОВИНКА
1770;Сковорода LILAS 28х7см с капсульным дном. Материал: нерж. сталь 18/10. Толщина корпуса: 0,6мм. Толщина дна: 3,5мм. Цвет корпуса: фиолетовый;;руб.;шт;5563,00;руб.;шт;Новинки;825 ;НОВИНКА
1788;Ковш MINI 12х6см/0,7л. Материал: нерж. сталь 18/10;1400,00;руб.;шт;840,00;руб.;шт;Акция -40%;297 ; 
1790-S;1790-S STAHLBERG Набор посуды MINI 6пр : 2 Кастрюли со стеклянной крышками 0,6л,1,2 л., 2 ковша 0,6л., 1,2л (Керамическое покрытие );9408,00;руб.;шт;5645,00;руб.;шт;Акция -40%;76 ; 
1798;Сковорода без крышки 28х6,0  см синяя индукционное дно литой алюминий с антипригарным керамическим покрытием Excilon, ручка с силиконовым покрытием;7133,00;руб.;шт;3567,00;руб.;шт;Акция -50%;24 ; 
1799;Сковорода без крышки 28х6,0  см черная индукционное дно литой алюминий с антипригарным керамическим покрытием Excilon, ручка с силиконовым покрытием;7133,00;руб.;шт;3567,00;руб.;шт;Акция -50%;23 ; 
1804-S;1804-S STAHLBERG Набор посуды KORNELIA 8 пр с крышками (нерж. сталь);37365,00;руб.;шт;18683,00;руб.;шт;Акция -50%;111 ; 
1805-S;1805-S STAHLBERG Набор посуды MADELINA 5 пр для варки на пару и  спагетти  (нерж. сталь);14971,00;руб.;шт;7486,00;руб.;шт;Акция -50%;79 ; 
1806-S;1806-S STAHLBERG Набор посуды MADELINA 4 пр со стеклянными крышками (нерж. сталь);17887,00;руб.;шт;8944,00;руб.;шт;Акция -50%;171 ; 
1807-S;1807-S STAHLBERG Сковорода-вок LORETTA 32 см со стеклянной крышкой (нерж. сталь);14490,00;руб.;шт;7245,00;руб.;шт;Акция -50%;196 ; 
1808-S;1808-S STAHLBERG Набор посуды FIONA 10 пр (нерж. сталь);37249,00;руб.;шт;18625,00;руб.;шт;Акция -50%;17 ; 
1809;Набор посуды 8 пр со стеклянными крышками (нерж. сталь);43365,00;руб.;шт;30356,00;руб.;шт;Акция -30%;16 ; 
1809-S;1809-S STAHLBERG Набор посуды MARIANA 8 пр со стеклянными крышками (нерж. сталь);43365,00;руб.;шт;21683,00;руб.;шт;Акция -50%;525 ; 
1810-S;1810-S STAHLBERG Пароварка 24х14 см со стеклянной крышкой (нерж. сталь);12204,00;руб.;шт;6102,00;руб.;шт;Акция -50%;965 ; 
1811;Пароварка DONELLA 3пр 28х12 см, 6л со стеклянной крышкой (нерж. сталь);15212,00;руб.;шт;9128,00;руб.;шт;Акция -40%;294 ; 
1811-S;1811-S STAHLBERG Пароварка DONELLA 3пр 28х12 см, 6л со стеклянной крышкой (нерж. сталь);15212,00;руб.;шт;7606,00;руб.;шт;Акция -50%;473 ; 
1813;Пароварка трёхъярусная DONELLA 32х16 см, 11л со стеклянной крышкой. Материал: нерж. сталь 304;24938,00;руб.;шт;14963,00;руб.;шт;Акция -40%;114 ; 
1814-S;1814-S STAHLBERG Кастрюля MARIANA 24х15 см, 6л со стеклянной крышкой (нерж. сталь);11010,00;руб.;шт;5505,00;руб.;шт;Акция -50%;73 ; 
1830;Ковш TOROS 16х7,5см/1,6л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;7117,00;руб.;шт;4271,00;руб.;шт;Акция -40%;975 ; 
1831;Кастрюля TOROS 16х9см/1,9л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;7931,00;руб.;шт;4759,00;руб.;шт;Акция -40%;975 ; 
1832;Кастрюля TOROS 18х11см/2,8л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;8692,00;руб.;шт;5216,00;руб.;шт;Акция -40%;950 ; 
1833;Кастрюля TOROS 20х11,5см/3,6л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;9461,00;руб.;шт;5677,00;руб.;шт;Акция -40%;939 ; 
1834;Кастрюля TOROS 24х13,5см/6,1л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;11141,00;руб.;шт;6685,00;руб.;шт;Акция -40%;982 ; 
1835;Форма для выпечки MARBLE разъемная 26x26x7см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;;руб.;шт;1208,00;руб.;шт;Новинки;404 ;НОВИНКА
1843;Кастрюля LAREN 24х13,5см с крышкой (нерж. сталь);9091,00;руб.;шт;6364,00;руб.;шт;Акция -30%;21 ; 
1844;Кастрюля LAREN 24х17см с крышкой (нерж. сталь);10472,00;руб.;шт;7331,00;руб.;шт;Акция -30%;18 ; 
1853;Форма для выпечки COMFORT 25,9х25,9х8,9см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;1646,00;руб.;шт;988,00;руб.;шт;Акция -40%;184 ; 
1854;Форма для выпечки пиццы COMFORT 32,3x1см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;1048,00;руб.;шт;629,00;руб.;шт;Акция -40%;153 ; 
1855-1856;Формы для выпечки COMFORT 23,9x12,6x6,1см и 27,1х15,1х6,4см Материал: Углеродистая Сталь, антипригарное покрытие Xylanсм с антипригарным покрытием Xylan (нерж. сталь);1699,00;руб.;шт;1020,00;руб.;шт;Акция -40%;259 ; 
1857;Форма для выпечки COMFORT 38,8x27,7x7,6см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;3605,00;руб.;шт;2163,00;руб.;шт;Акция -40%;825 ; 
1858;"Форма для выпечки ""Сердце"" COMFORT 27,4x26,4х4,65см Материал: Углеродистая Сталь, антипригарное покрытие Xylan";1140,00;руб.;шт;684,00;руб.;шт;Акция -40%;350 ; 
1862;Форма для выпечки COMFORT 24х18x4,4см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;1872,00;руб.;шт;1124,00;руб.;шт;Акция -40%;1 477 ; 
1865;Форма для выпечки LUNA 29,5x26,5x5,0см круглая с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1006,00;руб.;шт;604,00;руб.;шт;Акция -40%;636 ; 
1866;Форма для выпечки LUNA 30,5x16,0x6,5см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;982,00;руб.;шт;590,00;руб.;шт;Акция -40%;588 ; 
1867;Форма для выпечки LUNA 26,8x23,0x5,0см квадратная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;982,00;руб.;шт;590,00;руб.;шт;Акция -40%;464 ; 
1868;Форма для выпечки LUNA 32,2x21,5x5,0см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1092,00;руб.;шт;656,00;руб.;шт;Акция -40%;93 ; 
1869;Форма для выпечки LUNA 39,5x26x5,5см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1208,00;руб.;шт;725,00;руб.;шт;Акция -40%;212 ; 
1870;Форма для выпечки 6 кексов LUNA 31,5x19,5x3,5см с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1035,00;руб.;шт;621,00;руб.;шт;Акция -40%;431 ; 
1871;Форма для выпечки MARBLE 36,5x24,5x6,0см прямоугольная с антипригарным мраморным покрытием. Материал: Углеродистая сталь;1150,00;руб.;шт;690,00;руб.;шт;Акция -40%;150 ; 
1872;Форма для выпечки MARBLE 27,5x14x7см прямоугольная с антипригарным мраморным покрытием. Материал: углеродистая сталь;838,00;руб.;шт;503,00;руб.;шт;Акция -40%;419 ; 
1874;Форма для выпечки MARBLE 22,5x22,5x4,5см квадратная с антипригарным мраморным покрытием. Материал: углеродистая сталь;838,00;руб.;шт;503,00;руб.;шт;Акция -40%;240 ; 
1875;Форма для выпечки MARBLE 24x24x4,5см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;838,00;руб.;шт;503,00;руб.;шт;Акция -40%;223 ; 
1876;Форма для выпечки MARBLE 28x28x3,5см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;817,00;руб.;шт;491,00;руб.;шт;Акция -40%;206 ; 
1877;Форма для выпечки MARBLE 29x29x4,8см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;875,00;руб.;шт;525,00;руб.;шт;Акция -40%;314 ; 
1878;Форма для пиццы MARBLE 34x34x1,8см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;817,00;руб.;шт;491,00;руб.;шт;Акция -40%;176 ; 
1879;Форма для выпечки OXFORD 20х7см круглая. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;822,00;руб.;шт;576,00;руб.;шт;Акция -30%;245 ; 
1880;Форма для выпечки OXFORD 24х7см круглая. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;867,00;руб.;шт;607,00;руб.;шт;Акция -30%;350 ; 
1882;Форма для жаркого и выпечки APOLLO прямоугольная  28,3x14,5x5,7 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1203,00;руб.;шт;722,00;руб.;шт;Акция -40%;457 ; 
1883;Форма для выпечки 6 кексов APOLLO 30,8x18x3,0 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1596,00;руб.;шт;958,00;руб.;шт;Акция -40%;291 ; 
1884;Форма для выпечки APOLLO круглая 26,5x23x3,3 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1255,00;руб.;шт;753,00;руб.;шт;Акция -40%;386 ; 
1886;Форма для выпечки OVEN 27,8x17,7x7,2см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1318,00;руб.;шт;791,00;руб.;шт;Акция -40%;1 318 ; 
1887;Форма для выпечки OVEN 27,2x27,2x6,0см круглая с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1179,00;руб.;шт;708,00;руб.;шт;Акция -40%;838 ; 
1888;Форма для выпечки OVEN 42,0x33,0x7,5см овальная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1877,00;руб.;шт;1127,00;руб.;шт;Акция -40%;939 ; 
1889;Форма для выпечки OVEN 25,3x25,3x5,0см квадратная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1179,00;руб.;шт;708,00;руб.;шт;Акция -40%;982 ; 
1890;Форма для выпечки OVEN 29,5x25,5x6,6см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1232,00;руб.;шт;740,00;руб.;шт;Акция -40%;1 145 ; 
1891;Форма для выпечки OVEN 38,0x27,5x6,4см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1318,00;руб.;шт;791,00;руб.;шт;Акция -40%;549 ; 
1892;Форма для выпечки OVEN 27,8x17,7x7,2см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1289,00;руб.;шт;774,00;руб.;шт;Акция -40%;845 ; 
1893;Форма для выпечки OVEN 27,2x27,2x6,0см круглая с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1179,00;руб.;шт;708,00;руб.;шт;Акция -40%;1 124 ; 
1894;Форма для выпечки OVEN 42,0x33,0x7,5см овальная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1877,00;руб.;шт;1127,00;руб.;шт;Акция -40%;632 ; 
1895;Форма для выпечки OVEN 25,3x25,3x5,0см квадратная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1174,00;руб.;шт;705,00;руб.;шт;Акция -40%;645 ; 
1896;Форма для выпечки OVEN 29,5x25,5x6,6см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1232,00;руб.;шт;740,00;руб.;шт;Акция -40%;718 ; 
1897;Форма для выпечки OVEN 38,0x27,5x6,4см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1318,00;руб.;шт;791,00;руб.;шт;Акция -40%;692 ; 
1898;Форма для выпечки OXFORD 21х20х8см в форме сердца. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;1169,00;руб.;шт;819,00;руб.;шт;Акция -30%;759 ; 
1899;Форма для выпечки OXFORD 26х24х8см в форме сердца. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;1481,00;руб.;шт;1037,00;руб.;шт;Акция -30%;766 ; 
1900;Форма для выпечки OXFORD 12х10см в форме цилиндра. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;741,00;руб.;шт;519,00;руб.;шт;Акция -30%;1 014 ; 
1903;Набор для приготовления шоколадного фондю MINOR  8 пр. 15*13 см/350 мл., зеленая керамическая плошка;2156,00;руб.;шт;1725,00;руб.;шт;Акция -20%;950 ; 
1904;Набор для приготовления шоколадного фондю MINOR 8 пр. 15*13 см/350 мл., оранжевая керамическая плошка;2156,00;руб.;шт;1725,00;руб.;шт;Акция -20%;1 127 ; 
1905;Набор для приготовления шоколадного фондю MINOR 8 пр. 15*13 см/350 мл., коричневая керамическая плошка;2156,00;руб.;шт;1725,00;руб.;шт;Акция -20%;606 ; 
1906;Набор для приготовления шоколадного фондю MINOR 7 пр. 11,5*14 см/500 мл., зеленая керамическая плошка;2051,00;руб.;шт;1641,00;руб.;шт;Акция -20%;195 ; 
1907;Набор для приготовления шоколадного фондю MINOR 7 пр. красная керамическая плошка;2051,00;руб.;шт;990,00;руб.;шт;Распродажа;1 382 ; 
1908;Набор для приготовления шоколадного фондю MINOR 7 пр. 11,5*14 см/ 500 мл., коричневая керамическая плошка;2051,00;руб.;шт;1641,00;руб.;шт;Акция -20%;282 ; 
1909;Набор для приготовления шоколадного фондю MINOR 5 пр. 12,5*11*11 см/200 мл., красная керамическая плошка;1481,00;руб.;шт;1185,00;руб.;шт;Акция -20%;171 ; 
1929;Набор для приготовления фондю Artemis 10пр. (чугунная кастрюля);6308,00;руб.;шт;5047,00;руб.;шт;Акция -20%;198 ; 
1930;Набор для приготовления фондю CLYMENE 10пр. (чугунная кастрюля со стеклянной крышкой);6597,00;руб.;шт;5278,00;руб.;шт;Акция -20%;109 ; 
1946;Набор для приготовления фондю MELETE 11пр. (чугунная кастрюля с синей эмалью);7088,00;руб.;шт;5671,00;руб.;шт;Акция -20%;213 ; 
1950;Фондю ALAMEDA 10 пр.19х9,5см чугун;8007,00;руб.;шт;6406,00;руб.;шт;Акция -20%;236 ; 
1960;Набор для приготовления фондю ALCMENE 23 пр.  (чугунная кастрюля,  черные чашки);13152,00;руб.;шт;10522,00;руб.;шт;Акция -20%;19 ; 
1980;Набор для приготовления шоколадного фондю MINOR 12 пр. керамическая плошка;4639,00;руб.;шт;3712,00;руб.;шт;Акция -20%;302 ; 
1986;Фондю DANIO 10пр.17,5х9,5см чугун покрытый эмалью;8201,00;руб.;шт;6561,00;руб.;шт;Акция -20%;169 ; 
1987;Фондю 10 пр.16,5х9,5см чугун покрытый эмалью;7560,00;руб.;шт;6048,00;руб.;шт;Акция -20%;134 ; 
2004;Чайник электрический 1,8л. Материал: нерж.сталь 18/10, пластик.;;руб.;шт;4592,00;руб.;шт;Новинки;706 ;НОВИНКА
2005;Чайник электрический для кипячения воды, 1.7 Л. Материал: нерж сталь, пластик. Цвет ободка: зеленый.;7133,00;руб.;шт;4994,00;руб.;шт;Акция -30%;503 ; 
2006;Чайник электрический для кипячения воды, 1.7 Л. Материал: нерж сталь, пластик. Цвет ободка: синий.;7140,00;руб.;шт;4998,00;руб.;шт;Акция -30%;611 ; 
2007;Чайник электрический для кипячения воды, 1.7 Л. Материал: нерж сталь, пластик. Цвет ободка: фиолетовый.;7140,00;руб.;шт;4998,00;руб.;шт;Акция -30%;558 ; 
2008-S;2008-S STAHLBERG  Мини-Пылесос с подзарядкой;7356,00;руб.;шт;3678,00;руб.;шт;Акция -50%;562 ; 
2015;Часы настенные BERND, диаметр 30см. Материал: нерж.сталь, стекло. Цвет рамки: стальной. Цвет циферблата: синий.;2381,00;руб.;шт;1667,00;руб.;шт;Акция -30%;389 ; 
2016;Часы настенные KLEMENS, диаметр 40см. Материал: нерж.сталь, стекло. Цвет рамки: стальной. Цвет циферблата: белый.;3854,00;руб.;шт;2698,00;руб.;шт;Акция -30%;97 ; 
2022;Лопатка BELLAVISTA 32см. Материал: силикон, бамбук. Цвет ручек: зеленый;;руб.;шт;948,00;руб.;шт;Новинки;793 ;НОВИНКА
2023;Ложка с прорезями BELLAVISTA 32см. Материал: силикон, бамбук. Цвет ручек: зеленый;;руб.;шт;948,00;руб.;шт;Новинки;809 ;НОВИНКА
