8186;Термопоильник KIDS вакуумный c 3D-принтом, двумя ручками и ремешком, 400мл. Материал: пластик, силикон, нержавеющая сталь 18/10. Цвет: зеленый;3455,00;руб.;шт;Новинки;1 127 
8488;Нож поварской COLOMBO 20см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,5мм;1930,00;руб.;шт;Новинки;774 
8489;Нож разделочный COLOMBO 20см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,5мм;1641,00;руб.;шт;Новинки;812 
8490;Нож универсальный COLOMBO 12,7см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,2мм;1127,00;руб.;шт;Новинки;467 
8491;Нож для овощей COLOMBO 9см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,2мм;1082,00;руб.;шт;Новинки;604 
8492;Нож для стейка COLOMBO 14см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,2мм;1295,00;руб.;шт;Новинки;769 
8493;Набор ножей для стейка COLOMBO 14см, 4 пр. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,2мм;4494,00;руб.;шт;Новинки;672 
8509;Нож столовый FALLEN 24см. Материал: нерж. сталь 18/10.;809,00;руб.;шт;Новинки;707 
8510;Вилка столовая FALLEN 21см. Материал: нерж. сталь 18/10.;875,00;руб.;шт;Новинки;653 
8518;Ложка столовая FALLEN 21см. Материал: нерж. сталь 18/10.;875,00;руб.;шт;Новинки;707 
8519;Ложка чайная FALLEN 15см. Материал: нерж. сталь 18/10.;665,00;руб.;шт;Новинки;623 
8607;Вилка столовая LISSE 20см. Материал: нерж. сталь 18/10.;567,00;руб.;шт;Новинки;756 
8608;Нож столовый LISSE 23см. Материал: нерж. сталь 18/10.;539,00;руб.;шт;Новинки;828 
8609;Ложка столовая LISSE 21см. Материал: нерж. сталь 18/10.;567,00;руб.;шт;Новинки;800 
8610;Ложка чайная LISSE 14см. Материал: нерж. сталь 18/10.;360,00;руб.;шт;Новинки;762 
9001;Мельница для соли и перца BAROCCO, 10см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;1649,00;руб.;шт;Новинки;389 
9002;Мельница для соли и перца BAROCCO, 15см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;1764,00;руб.;шт;Новинки;314 
9003;Мельница для соли и перца BAROCCO, 20см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;2686,00;руб.;шт;Новинки;328 
9004;Мельница для соли и перца BAROCCO, 25см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;3119,00;руб.;шт;Новинки;350 
9015;Набор из мельницы для перца и солонки, 10см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: вишневый;3408,00;руб.;шт;Новинки;526 
9037;Мельница для соли и перца COMBO, 18см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;3775,00;руб.;шт;Новинки;428 
9040;Мельница для соли и перца, 16см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: дерево;2715,00;руб.;шт;Новинки;486 
9042;Мельница для соли и перца COMBO, 20см. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;3381,00;руб.;шт;Новинки;441 
9050;Мельница для соли и перца. Материал: каучуковое дерево, углеродистая сталь, нерж. сталь. Цвет: темно-коричневый;3061,00;руб.;шт;Новинки;331 
9201;Кофемолка VOLANS 23х9,5см. Материал: каучуковое дерево, углеродистая сталь, железо.;5841,00;руб.;шт;Новинки;898 
9210;Кофемолка VOLANS 13,5х13,5х26см. Материал: каучуковое дерево, углеродистая сталь, железо;7350,00;руб.;шт;Новинки;474 
9212;Кофемолка 19х11х28см. Материал: каучуковое дерево, углеродистая сталь, железо;9975,00;руб.;шт;Новинки;310 
9220;Кофемолка 10х10х17,5см. Материал: каучуковое дерево, углеродистая сталь, железо;4529,00;руб.;шт;Новинки;536 
9225;Кофемолка 12х12х19,5см. Материал: каучуковое дерево, углеродистая сталь, железо;5140,00;руб.;шт;Новинки;431 
9226;Кофемолка 10х10х17,5см. Материал: каучуковое дерево, углеродистая сталь, железо;4505,00;руб.;шт;Новинки;529 
9227;Кофемолка 11х11х15см. Материал: каучуковое дерево, углеродистая сталь, железо;5710,00;руб.;шт;Новинки;549 
9228;Кофемолка VOLANS 12,5х12,5х25см. Материал: каучуковое дерево, углеродистая сталь, железо;4967,00;руб.;шт;Новинки;664 
9231;Кофемолка 13х13х19,5см. Материал: каучуковое дерево, углеродистая сталь, железо;5513,00;руб.;шт;Новинки;426 
9238;Кофемолка HANNA 11,5х11,5х20см. Материал: каучуковое дерево, углеродистая сталь, железо;5891,00;руб.;шт;Новинки;505 
9413;Часы настенные с термометром и гигрометром, 30см. Материал: алюминий, пластик;4686,00;руб.;шт;Новинки;194 
9414;Часы-будильник настольные/настенные, 23,5х30,5х8см. Материал: хромированный металл, пластик;4657,00;руб.;шт;Новинки;195 
9415;Часы-будильник настольные, 11,5х17х6см. Материал: хромированный металл, пластик;2282,00;руб.;шт;Новинки;502 
9746;"Нож для шинковки капусты и овощей. Материал: нерж. сталь 18/8, нерж. сталь 3CR13. Материал ручки: ""Soft touch""";861,00;руб.;шт;Новинки;428 
9849;Ножницы для нарезки зелени с 5 лезвиями в защитном чехле, 20см. Материал лезвия: нерж. сталь 3CR14. Материал ручки: пластик;833,00;руб.;шт;Новинки;270 
9850;Ножницы для салата с 2 лезвиями, 22см. Материал лезвия: нерж. сталь 3CR14. Материал ручки: пластик, soft touch.;1728,00;руб.;шт;Новинки;516 
