Артикул;pname;"prevprice";;;"curprice";;;cengroup;"ostatki";nds?;CURRENCY
1811;Пароварка DONELLA 3пр 28х12 см, 6л со стеклянной крышкой (нерж. сталь);15212,00;руб.;шт;10649,00;руб.;шт;Акция -30%;50;N;RUB
1811-S;1811-S STAHLBERG Пароварка DONELLA 3пр 28х12 см, 6л со стеклянной крышкой (нерж. сталь);15212,00;руб.;шт;7606,00;руб.;шт;Акция -50%;50;N;RUB
1813;Пароварка трёхъярусная DONELLA 32х16 см, 11л со стеклянной крышкой. Материал: нерж. сталь 304;24938,00;руб.;шт;17457,00;руб.;шт;Акция -30%;50;N;RUB
1814-S;1814-S STAHLBERG Кастрюля MARIANA 24х15 см, 6л со стеклянной крышкой (нерж. сталь);11010,00;руб.;шт;5505,00;руб.;шт;Акция -50%;50;N;RUB
1830;Ковш TOROS 16х7,5см/1,6л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;7117,00;руб.;шт;3559,00;руб.;шт;Акция -50%;50;N;RUB
1831;Кастрюля TOROS 16х9см/1,9л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;7931,00;руб.;шт;5552,00;руб.;шт;Акция -30%;50;N;RUB
1832;Кастрюля TOROS 18х11см/2,8л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;8692,00;руб.;шт;6085,00;руб.;шт;Акция -30%;50;N;RUB
1833;Кастрюля TOROS 20х11,5см/3,6л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;9461,00;руб.;шт;6623,00;руб.;шт;Акция -30%;50;N;RUB
1834;Кастрюля TOROS 24х13,5см/6,1л со стеклянной крышкой, с капсульным дном. Материал: нерж. сталь 18/10. Толщина 0,7мм.;11141,00;руб.;шт;7799,00;руб.;шт;Акция -30%;50;N;RUB
1843;Кастрюля LAREN 24х13,5см с крышкой (нерж. сталь);9091,00;руб.;шт;6364,00;руб.;шт;Акция -30%;50;N;RUB
1844;Кастрюля LAREN 24х17см с крышкой (нерж. сталь);10472,00;руб.;шт;7331,00;руб.;шт;Акция -30%;50;N;RUB
1853;Форма для выпечки COMFORT 25,9х25,9х8,9см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;1646,00;руб.;шт;823,00;руб.;шт;Акция -50%;50;N;RUB
1854;Форма для выпечки пиццы COMFORT 32,3x1см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;1048,00;руб.;шт;734,00;руб.;шт;Акция -30%;50;N;RUB
1855-1856;Формы для выпечки COMFORT 23,9x12,6x6,1см и 27,1х15,1х6,4см Материал: Углеродистая Сталь, антипригарное покрытие Xylanсм с антипригарным покрытием Xylan (нерж. сталь);1699,00;руб.;шт;1020,00;руб.;шт;Акция -40%;50;N;RUB
1857;Форма для выпечки COMFORT 38,8x27,7x7,6см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;3605,00;руб.;шт;1803,00;руб.;шт;Акция -50%;50;N;RUB
1858;"Форма для выпечки ""Сердце"" COMFORT 27,4x26,4х4,65см Материал: Углеродистая Сталь, антипригарное покрытие Xylan";1140,00;руб.;шт;570,00;руб.;шт;Акция -50%;50;N;RUB
1862;Форма для выпечки COMFORT 24х18x4,4см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;1872,00;руб.;шт;1311,00;руб.;шт;Акция -30%;50;N;RUB
1863;Форма для выпечки COMFORT 31,4х24x4,85см Материал: Углеродистая Сталь, антипригарное покрытие Xylan;2358,00;руб.;шт;1651,00;руб.;шт;Акция -30%;50;N;RUB
1865;Форма для выпечки LUNA 29,5x26,5x5,0см круглая с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1006,00;руб.;шт;490,00;руб.;шт;Распродажа;50;N;RUB
1866;Форма для выпечки LUNA 30,5x16,0x6,5см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;982,00;руб.;шт;490,00;руб.;шт;Распродажа;50;N;RUB
1867;Форма для выпечки LUNA 26,8x23,0x5,0см квадратная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;982,00;руб.;шт;490,00;руб.;шт;Распродажа;50;N;RUB
1868;Форма для выпечки LUNA 32,2x21,5x5,0см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1092,00;руб.;шт;590,00;руб.;шт;Распродажа;50;N;RUB
1869;Форма для выпечки LUNA 39,5x26x5,5см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1208,00;руб.;шт;590,00;руб.;шт;Распродажа;50;N;RUB
1870;Форма для выпечки 6 кексов LUNA 31,5x19,5x3,5см с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1035,00;руб.;шт;490,00;руб.;шт;Распродажа;50;N;RUB
1872;Форма для выпечки MARBLE 27,5x14x7см прямоугольная с антипригарным мраморным покрытием. Материал: углеродистая сталь;838,00;руб.;шт;390,00;руб.;шт;Распродажа;50;N;RUB
1874;Форма для выпечки MARBLE 22,5x22,5x4,5см квадратная с антипригарным мраморным покрытием. Материал: углеродистая сталь;838,00;руб.;шт;390,00;руб.;шт;Распродажа;50;N;RUB
1875;Форма для выпечки MARBLE 24x24x4,5см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;838,00;руб.;шт;390,00;руб.;шт;Распродажа;50;N;RUB
1876;Форма для выпечки MARBLE 28x28x3,5см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;817,00;руб.;шт;390,00;руб.;шт;Распродажа;50;N;RUB
1877;Форма для выпечки MARBLE 29x29x4,8см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;875,00;руб.;шт;590,00;руб.;шт;Распродажа;50;N;RUB
1878;Форма для пиццы MARBLE 34x34x1,8см круглая с антипригарным мраморным покрытием. Материал: углеродистая сталь;817,00;руб.;шт;490,00;руб.;шт;Распродажа;50;N;RUB
1879;Форма для выпечки OXFORD 20х7см круглая. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;;руб.;шт;705,00;руб.;шт;Новинки;50;N;RUB
1880;Форма для выпечки OXFORD 24х7см круглая. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;;руб.;шт;743,00;руб.;шт;Новинки;50;N;RUB
1882;Форма для жаркого и выпечки APOLLO прямоугольная  28,3x14,5x5,7 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1203,00;руб.;шт;602,00;руб.;шт;Акция -50%;50;N;RUB
1883;Форма для выпечки 6 кексов APOLLO 30,8x18x3,0 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1596,00;руб.;шт;798,00;руб.;шт;Акция -50%;50;N;RUB
1884;Форма для выпечки APOLLO круглая 26,5x23x3,3 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1255,00;руб.;шт;628,00;руб.;шт;Акция -50%;50;N;RUB
